"artist","title","label","imUrl","root-genre","first-release-year"
"Orquesta Guayacan","Xtremo","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51H212JA12L._SY300_.jpg","Latin Music","2006"
"Various Artists","Pure Salsa","Metro Music","http://ecx.images-amazon.com/images/I/417ydOCy7jL._SY300_.jpg","Latin Music","2005"
"Alicia Villarreal","Orgullo De Mujer","Universal Latino","http://ecx.images-amazon.com/images/I/51n6-6iechL._SX300_.jpg","Latin Music","2006"
"Victor Manuelle","Decisión Unánime","Sony International","http://ecx.images-amazon.com/images/I/51tcMqhvgZL._SY300_.jpg","Latin Music","2006"
"Ana Barbara","No Es Brujeria","Fonovisa Inc.","http://ecx.images-amazon.com/images/I/6116K1QS74L._SY300_.jpg","Latin Music","2006"
"Edith Marquez","Cuando Grita La Piel","Wea International","http://ecx.images-amazon.com/images/I/51XVPEEJN3L._SX300_.jpg","Latin Music","2005"
"Frankie Ruiz","Gold ","Universal Music Latino","http://ecx.images-amazon.com/images/I/41RE9537HYL._SX300_.jpg","Latin Music","2006"
"Jeremias","Ese Que Va Por Ahi","Universal Latino","http://ecx.images-amazon.com/images/I/511Q7F5T64L._SY300_.jpg","Latin Music","2006"
"Hector Lavoe","Comedia","Fania","http://ecx.images-amazon.com/images/I/41Y53GA49KL._SY300_.jpg","Latin Music","1978"
"La Lupe","Reina De La Cancion Latina","Fania","http://ecx.images-amazon.com/images/I/51KMQ1QGedL._SY300_.jpg","Latin Music","1968"
"Fania All Stars","Live at the Cheetah 1","Fania","http://ecx.images-amazon.com/images/I/51EJGKN5F5L._SY300_.jpg","Latin Music","1971"
"Rocio Jurado","Senora","RCA","http://ecx.images-amazon.com/images/I/51R3DPM3JWL._SX300_.jpg","Latin Music","1979"
"Lola Beltran","10 Anos Un Recuerdo Permanente","Warner Bros Mod Afw","http://ecx.images-amazon.com/images/I/5125VDEGZYL._SY300_.jpg","Latin Music","2006"
"Las Ketchups","Un Blodymary","Wea International","http://ecx.images-amazon.com/images/I/51a4-fQh65L._SY300_.jpg","Latin Music","2006"
"Fania All Stars","Live at the Red Garter 2","Fania","http://ecx.images-amazon.com/images/I/51A690H2HCL._SY300_.jpg","Latin Music","1968"
"Isabel Pantoja","Sinfonia De La Copla","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51rnrvAUFkL._SY300_.jpg","Latin Music","2005"
"Rosario","Contigo Me Voy","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/61x3HMijefL._SX300_.jpg","Latin Music","2006"
"Los Rufinos","Musica Original De Cuba","Empire Musicwerks","http://ecx.images-amazon.com/images/I/4132NTKDYBL._SX300_.jpg","Latin Music","2006"
"Nina Pastori","Joyas Prestadas","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/513MhNm1KkL._SX300_.jpg","Latin Music","2006"
"Monita Family & Friends","Mis Amigos Los Animales","Big Blue Dog","http://ecx.images-amazon.com/images/I/61AG81PD3BL._SY300_.jpg","Latin Music","2006"
"Pete Rodriguez","Pete Conde Este Negro Si Es Sabroso","Fania","http://ecx.images-amazon.com/images/I/51KPXC6321L._SY300_.jpg","Latin Music","1976"
"Rogelio Martinez","Rompe Corazones","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/31czO0W7l8L.jpg","Latin Music","2005"
"Suni Paz","Bandera Mía: Songs of Argentina","Smithsonian Folkways","http://ecx.images-amazon.com/images/I/51EVpuPGAOL._SX300_.jpg","Latin Music","2006"
"Rocío Dúrcal","Vol. 2: Ep's y canciones para el cine ","Blanco Y Negro","http://ecx.images-amazon.com/images/I/51Voa9bb%2BhL._SY300_.jpg","Latin Music","2006"
"Alejandro Alonso","Alguien","CD Baby","http://ecx.images-amazon.com/images/I/512NHPfV-KL._SX300_.jpg","Latin Music","2012"
"Victor Victor","Bachata Entre Amigos","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51LQVfzuqaL._SX300_.jpg","Latin Music","2006"
"Chalo Campos","30 Exitos","Univision Music Grp","http://ecx.images-amazon.com/images/I/619Z43JYC5L._SY300_.jpg","Latin Music","2003"
"Hector Lavoe","El Sabio","Fania","http://ecx.images-amazon.com/images/I/51CA8ZCCRKL._SY300_.jpg","Latin Music","1980"
"La Sonora Poncena","Jubilee","Fania","http://ecx.images-amazon.com/images/I/512KPMXTV0L._SY300_.jpg","Latin Music","1985"
"Bobby Valentin","Musical Seduction","Bronco","http://ecx.images-amazon.com/images/I/51HW8Jqu8fL._SY300_.jpg","Latin Music","1978"
"Various Artists","Somos Americanos","Urban Box Office","http://ecx.images-amazon.com/images/I/61K4GY7N6EL._SY300_.jpg","Latin Music","1969"
"Los Gaiteros de San Jacinto from Colombia","Un Fuego De Sangre Pura","Smithsonian Folkways","http://ecx.images-amazon.com/images/I/51-vOSYQ4WL._SX300_.jpg","Latin Music","2006"
"Patricia Manterola","Mis Reinas","Vene Music Wea","http://ecx.images-amazon.com/images/I/51LCg%2Bzn9EL._SY300_.jpg","Latin Music","2006"
"Mamborama","Directamente al Mambo","Ahi Nama Music","http://ecx.images-amazon.com/images/I/51TKJ4MK6NL._SY300_.jpg","Latin Music","2006"
"Anahi","Una Rebelde En Solitario","Fonovisa Inc.","http://ecx.images-amazon.com/images/I/51CYA5QM59L._SY300_.jpg","Latin Music","2000"
"David Gallegos","Mis Recuerdos","Self-Released","http://ecx.images-amazon.com/images/I/611iuq3bwfL._SX300_.jpg","Latin Music","2002"
"Ismael Rivera","Ultimo En La Avenida","Fania","http://ecx.images-amazon.com/images/I/51FW6QDS8GL._SY300_.jpg","Latin Music","1971"
"Ismael Rivera","De Colores","Fania","http://ecx.images-amazon.com/images/I/51SVMV967WL._SY300_.jpg","Latin Music","1968"
"Gisselle","Libre","Universal Latino","http://ecx.images-amazon.com/images/I/51R1LNKub8L._SX300_.jpg","Latin Music","2006"
"La Revolucion De Emiliano Zapata","Revolucion De Emiliano Zapata","Dynamic Italy","http://ecx.images-amazon.com/images/I/61kYqmw5YxL._SY300_.jpg","Latin Music","1971"
"Jose Luis Perales","Navegando Por Ti","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51AA4TDGV3L._SX300_.jpg","Latin Music","2006"
"Ceumar","Dindinha","Mcd","http://ecx.images-amazon.com/images/I/514CWKFWVHL._SY300_.jpg","Latin Music","1999"
"Johnny Rivera","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51HT48N62HL._SX300_.jpg","Latin Music","2006"
"Tommy Olivencia","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51JBDJK3Z3L._SX300_.jpg","Latin Music","2006"
"Andy Monta Ez","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51RVPXSYX1L._SX300_.jpg","Latin Music","2006"
"Tito Nieves","Pura Salsa","Machete Music","http://ecx.images-amazon.com/images/I/51J8T8WWYSL._SX300_.jpg","Latin Music","2007"
"Dulce","Homenaje a Camilo Sesto","TELEVISA/EMI Music Mexico","http://ecx.images-amazon.com/images/I/51Rnz1RxJ-L._SY300_.jpg","Latin Music","2006"
"Eddie Santiago","Pura Salsa","Machete Music","http://ecx.images-amazon.com/images/I/517MVTH4EHL._SX300_.jpg","Latin Music","2006"
"Frankie Ruiz","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51CY3ZJ64NL._SX300_.jpg","Latin Music","2006"
"Marvin Santiago","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51RZ0KFR6HL._SX300_.jpg","Latin Music","2006"
"Orquesta La Solucion","Pura Salsa","Rmm Records","http://ecx.images-amazon.com/images/I/51J17J5DVDL._SX300_.jpg","Latin Music","2004"
"Ricardo Ray","Jala Jala Boogaloo 2","Fania","http://ecx.images-amazon.com/images/I/517NT3R9HKL._SY300_.jpg","Latin Music","1968"
"Victor Manuelle","Soy","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/418uUUZMsDL._SY300_.jpg","Latin Music","2008"
"Sergio & Odair Assad","Natsu No Niwa","Rob Digital","http://ecx.images-amazon.com/images/I/51OrHCSdVuL._SY300_.jpg","Latin Music","1994"
"Esteban Morgado","Cuestarriba","Imports","http://ecx.images-amazon.com/images/I/51YIC11id%2BL._SY300_.jpg","Latin Music","2002"
"Diego Torres","Andando","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/512aCI2qt8L._SY300_.jpg","Latin Music","2006"
"La Lupe","That Genius Called the Queen","Fania","http://ecx.images-amazon.com/images/I/611HF1GBFYL._SY300_.jpg","Latin Music","1970"
"Willie Rosario","Man of Music","Bronco","http://ecx.images-amazon.com/images/I/61As3rEt6iL._SY300_.jpg","Latin Music","1987"
"Hector Lavoe","Revento","Fania","http://ecx.images-amazon.com/images/I/51TF02EKENL._SY300_.jpg","Latin Music","1985"
"Celia Cruz","Only They Could Have Made This Album","Fania","http://ecx.images-amazon.com/images/I/51P4M671P5L._SY300_.jpg","Latin Music","1977"
"Jorge Celedon","Son Para El Mundo","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51vfAVQdkSL._SY300_.jpg","Latin Music","2006"
"Marta Topferova","Flor Nocturna","World Village USA","http://ecx.images-amazon.com/images/I/41PiL29iKuL._SX300_.jpg","Latin Music","2006"
"PEQUENO JOHNNY","Pasos Gigantes","Rumba Jams","http://ecx.images-amazon.com/images/I/519TE6JSYXL._SY300_.jpg","Latin Music","2011"
"Frankie Negron","Mejor Que Nunca","La Calle Records","http://ecx.images-amazon.com/images/I/51SGNEK01KL._SY300_.jpg","Latin Music","2006"
"Son De Cali","Cambiando La Historia","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51rfvC6sl%2BL._SX300_.jpg","Latin Music","2006"
"Jenni Rivera","Besos Y Copas Desde Hollywood","Fonovisa Inc.","http://ecx.images-amazon.com/images/I/61DTGR2KK8L._SY300_.jpg","Latin Music","2006"
"Rocio Jurado","Rocio Siempre","Sonybmg","http://ecx.images-amazon.com/images/I/511CNtl7iZL._SY300_.jpg","Latin Music","2006"
"Djavan","Na Pista etc","Sony","http://ecx.images-amazon.com/images/I/519bLFH1j-L._SY300_.jpg","Latin Music","2005"
"Sidney Monas","The Monas","CODISCOS","http://ecx.images-amazon.com/images/I/31F3bugXIBL._SY300_.jpg","Latin Music","2000"
"Willie Rosario","Bravo De Siempre","Fania","http://ecx.images-amazon.com/images/I/51KQSE1XXWL._SY300_.jpg","Latin Music","1969"
"Lágrima Ríos","Perla Negra Del Tango","Acqua Records","http://ecx.images-amazon.com/images/I/41DsuxNf%2BUL._SX300_.jpg","Latin Music","2006"
"Cubanoson","Recordando A Cuba","Cubanoson Productions","http://ecx.images-amazon.com/images/I/51t8hYwx9oL._SX300_.jpg","Latin Music","2006"
"Paginas Da Vida","Paginas Da Vida Nacional","Som Livre","http://ecx.images-amazon.com/images/I/51PN6R3YE3L._SY300_.jpg","Latin Music","2006"
"Joe Veras","Travesia","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51XuJHfH9ML._SY300_.jpg","Latin Music","2004"
"Monchy & Alexandra","Exitos","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/618K4yDC7zL._SX300_.jpg","Latin Music","2006"
"Silvio Rodriguez","Erase Que Se Era","Sony Bmg Europe","http://ecx.images-amazon.com/images/I/51MR0Z6KNEL._SY300_.jpg","Latin Music","2006"
"Francisco","Boleros","Dro Atlantic","http://ecx.images-amazon.com/images/I/51QL30CzLQL._SY300_.jpg","Latin Music","1999"
"Lucero","Quiereme Tal Como Soy","EMI Latin","http://ecx.images-amazon.com/images/I/61PJ31DV4VL._SY300_.jpg","Latin Music","2006"
"Skizoo","Skizoo","EMI","http://ecx.images-amazon.com/images/I/51kp8xV94yL._SY300_.jpg","Latin Music","2005"
"Latin Soul Syndicate","Adventures of Johnny Loco","CD Baby","http://ecx.images-amazon.com/images/I/512zuzCeUFL._SY300_.jpg","Latin Music","2006"
"Carlos Varela","Los Hijos De Guillermo Tell","Unicornio","http://ecx.images-amazon.com/images/I/51WM11eX1rL._SX300_.jpg","Latin Music","2004"
"Tamara","Emociones En Directo","Universal Latino","http://ecx.images-amazon.com/images/I/21RJMtLd24L._SL500_.jpg","Latin Music","2006"
"Moenia","La Mas Completa Coleccion","Imports","http://ecx.images-amazon.com/images/I/51i2ITLvc7L._SX300_.jpg","Latin Music","2005"
"Azabache","Dias De Luna","Dro Atlantic","http://ecx.images-amazon.com/images/I/51dybcEEwiL._SX300_.jpg","Latin Music","1979"
"LU","Album","Warner Music Latina","http://ecx.images-amazon.com/images/I/51A1CH0775L._SY300_.jpg","Latin Music","2006"
"Alex Ubago","Aviones De Cristal","Warner Bros Mod Afw","http://ecx.images-amazon.com/images/I/51Bl9cOMOAL._SX300_.jpg","Latin Music","2006"
"Chenoa","Nada Es Igual","Universal Latino","http://ecx.images-amazon.com/images/I/41NDTgyeiWL._SY300_.jpg","Latin Music","2005"
"Lenine","Acustico Mtv","Sony Bmg Europe","http://ecx.images-amazon.com/images/I/514YHCK9QPL._SY300_.jpg","Latin Music","2006"
"Paloma San Basilio","Diva","EMI Latin","http://ecx.images-amazon.com/images/I/610x0ZM%2BTEL._SL500_SX300_.jpg","Latin Music","2008"
"Belinda","Utopia","EMI Latin","http://ecx.images-amazon.com/images/I/61NP9NVYFML._SY300_.jpg","Latin Music","2007"
"Ismael Rivera","Feliz Navidad","Fania","http://ecx.images-amazon.com/images/I/61acAD2WEkL._SY300_.jpg","Latin Music","1975"
"Cheo Feliciano","Felicidades","Fania","http://ecx.images-amazon.com/images/I/51CRg3xrxyL._SY300_.jpg","Latin Music","1973"
"Olga Tañón","Soy Como Tu","La Calle Records","http://ecx.images-amazon.com/images/I/51eVFCk6HVL._SY300_.jpg","Latin Music","2006"
"Caetano Veloso","Ce","Emarcy Import","http://ecx.images-amazon.com/images/I/31y2jdGp9cL._SY300_.jpg","Latin Music","2006"
"Cristina Branco","Live","Universal France","http://ecx.images-amazon.com/images/I/41R5NeUNbyL._SY300_.jpg","Latin Music","2006"
"Los Horoscopos de Durango","Desatados","Disa / Umgd","http://ecx.images-amazon.com/images/I/61Xvt6vHacL._SY300_.jpg","Latin Music","2006"
"Marcos Witt","Alegria","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/61qVy9s2rgL._SX300_.jpg","Latin Music","2006"
"N'Klabe","A Punto De Estallar","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51vmWRB02qL._SX300_.jpg","Latin Music","2006"
"Alejandro Sanz","El Tren De Los Momentos","Warner Music Latina","http://ecx.images-amazon.com/images/I/51zPqj21VpL._SY300_.jpg","Latin Music","2006"
"Fito Paez","El Mundo Cabe En Una Cancion","Sony Bmg Europe","http://ecx.images-amazon.com/images/I/611DAGPABVL._SY300_.jpg","Latin Music","2006"
"Vicente Fernández","La tragedia del Vaquero","Intl Moose Label","http://ecx.images-amazon.com/images/I/51Gx%2B20I8RL._SX300_.jpg","Latin Music","2006"
"La Sonora Poncena","Future","Fania","http://ecx.images-amazon.com/images/I/61Atl9%2BBNiL._SY300_.jpg","Latin Music","1984"
"Roberto Roena","Que Suerte He Tenido de Nacer","Fania","http://ecx.images-amazon.com/images/I/513W0HMdn3L._SY300_.jpg","Latin Music","1993"
"Miguel Poveda","Tierra De Calma","Discmedi Blau","http://ecx.images-amazon.com/images/I/51X0GoliGjL._SX300_.jpg","Latin Music","2007"
"Amaury Gutierrez","Pedazos De Mi","Universal Latino","http://ecx.images-amazon.com/images/I/51GLZF8GeML._SY300_.jpg","Latin Music","2006"
"Isabel Pantoja","10 Boleros Y Una Cancion De Amor","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51d8E4PUnjL._SY300_.jpg","Latin Music","2006"
"Omega y Su Mambo Violento","Omega & Su Mambo Violento","J&N Records & Tapes","http://ecx.images-amazon.com/images/I/61DimVHoyWL._SY300_.jpg","Latin Music","2006"
"Luis Fonsi","Exitos: 98:06","Universal Latino","http://ecx.images-amazon.com/images/I/51rD7Zk0R8L._SX300_.jpg","Latin Music","2006"
"El Gran Combo","Arroz Con Habichuela","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/61w%2BI6hnWXL._SY300_.jpg","Latin Music","2006"
"Yuridia","Habla El Corazon","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/41mb6cAI-mL._SX300_.jpg","Latin Music","2006"
"Tarjeta De Navidad","Tarjeta De Navidad III","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/61UID4Ev4mL._SX300_.jpg","Latin Music","1998"
"Maricela","Las Numero 1","Imports","http://ecx.images-amazon.com/images/I/513-R0B2UqL._SY300_.jpg","Latin Music","2006"
"Ismael Serrano","El Viaje De Rosetta","Universal Int'l","http://ecx.images-amazon.com/images/I/51FOvozKPUL._SY300_.jpg","Latin Music","2006"
"La Barra","Discografia Completa 2","Sbme Argentina","http://ecx.images-amazon.com/images/I/61YE45CNDHL._SY300_.jpg","Latin Music","2000"
"Sonora Carruseles","Somos Los Duros De La Salsa","Discos Fuentes","http://ecx.images-amazon.com/images/I/61EEKVX8MCL._SY300_.jpg","Latin Music","2006"
"Sonora Santanera","Solo Lo Nuestro: 20 Exitos","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51CDFGDW0ML._SX300_.jpg","Latin Music","2007"
"Alex Campos","Acustico","Arroyo","http://ecx.images-amazon.com/images/I/310THF01QCL.jpg","Latin Music","2006"
"Orquesta Zodiac","Pura Salsa","Multinacional","http://ecx.images-amazon.com/images/I/51VCBJAVNXL._SX300_.jpg","Latin Music","2004"
"Musica Ligera","Musica Ligera - Versiones Loun","Sony Bmg Europe","http://ecx.images-amazon.com/images/I/51ZL1L6y2xL._SX300_.jpg","Latin Music","2006"
"Los Niños Cantores De Huaraz","Villancicos","Iempsa","http://ecx.images-amazon.com/images/I/411QP33RJKL.jpg","Latin Music","1999"
"Hugo Diaz","Tango Argentino","PID","http://ecx.images-amazon.com/images/I/51RcUbuvmxL._SY300_.jpg","Latin Music","1994"
"Ivete Sangalo","Ivete Sangalo","Universal Int'l","http://ecx.images-amazon.com/images/I/51kiQ3UF5LL._SY300_.jpg","Latin Music","1999"
"Celia Cruz","Tributo a Ismael Rivera","Fania","http://ecx.images-amazon.com/images/I/51fyiTcVq9L._SY300_.jpg","Latin Music","1992"
"Luis Fonsi","Exitos: 98:06","Universal Latino","http://ecx.images-amazon.com/images/I/51obbr7nFlL._SX300_.jpg","Latin Music","2006"
"Angelica","Time Is All It Takes","Intense","http://ecx.images-amazon.com/images/I/41Tcy6mU-UL._SL500_SX300_.jpg","Latin Music","1992"
"Los Ronaldos","Guardalo Con Amor","Phantom Sound & Vision","http://ecx.images-amazon.com/images/I/61WkSQXrQEL._SX300_.jpg","Latin Music","2005"
"Kalimba","Negroklaro","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/41V3RmTfjEL._SY300_.jpg","Latin Music","2007"
"Ismael Rivera","De Todas Maneras Rosas","Fania","http://ecx.images-amazon.com/images/I/51SppRAc5gL._SY300_.jpg","Latin Music","1977"
"Orquesta Colon","Creepin Up","Combo","http://ecx.images-amazon.com/images/I/61SHjU91IpL._SY300_.jpg","Latin Music","1971"
"El Potro De Sinaloa","Los Mejores Corridos","Fonovisa","http://ecx.images-amazon.com/images/I/61Lvi%2BC23IL._SY300_.jpg","Latin Music","2007"
"JAVIER SOLIS","Tesoros De Coleccion","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51vmH%2BZOB%2BL._SX300_.jpg","Latin Music","2004"
"La Sonora Poncena","Hacheros Pa Un Palo","Fania","http://ecx.images-amazon.com/images/I/61-izkRf7uL._SX300_.jpg","Latin Music","1967"
"Roberto Carlos","Duetos","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/41BTdR4kQIL._SY300_.jpg","Latin Music","2006"
"Joaquin Sabina","Punto","Sony Bmg","http://ecx.images-amazon.com/images/I/411G0ogqrUL._SY300_.jpg","Latin Music","2006"
"Cuco Sanchez","Tesoros De Coleccion","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51HItKnje3L._SY300__PJautoripBadge,BottomRight,4,-40_OU11__.jpg","Latin Music","2004"
"Marilyn Agrupacion","Historias","BAR","http://ecx.images-amazon.com/images/I/51rwHe77SlL._SY300_.jpg","Latin Music","2010"
"Joaquin Sabina","Y Seguido","Sony Bmg","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-lg._V192198674_.gif","Latin Music","2006"
"Francisco Cespedes","Con El Permiso De Bola","Warner Music Latina","http://ecx.images-amazon.com/images/I/51IBOkk7C9L._SY300_.jpg","Latin Music","2006"
"Various Artists","Tejano Classics, Vol. 4","Hacienda","http://ecx.images-amazon.com/images/I/61IseV8uRhL._SY300_.jpg","Latin Music","2001"
"Los Temerarios","Recuerdos Del Alma","Fonovisa Inc.","http://ecx.images-amazon.com/images/I/51rj26q008L._SY300_.jpg","Latin Music","2007"
"Hermanas Huerta","10 De Coleccion","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51fff50LGXL._SX300_.jpg","Latin Music","2005"
"La Sonora Poncena","Night Raider","Fania","http://ecx.images-amazon.com/images/I/51v7lJHFBFL._SY300_.jpg","Latin Music","1981"
"Fania All Stars","Bamboleo","Fania","http://ecx.images-amazon.com/images/I/51V4vA38FtL._SY300_.jpg","Latin Music","1988"
"Salsa En La Calle 2007","Salsa En La Calle 2007","Protel / Umgd","http://ecx.images-amazon.com/images/I/61nKUpAUpdL._SX300_.jpg","Latin Music","2007"
"Various Artists","Gotta Have Musica Cristiana 2","Sony U.S. Latin","http://ecx.images-amazon.com/images/I/51i-H3nChAL._SX300_.jpg","Latin Music","2006"
"Alexandre Pires","A Un Idolo","EMI Latin","http://ecx.images-amazon.com/images/I/51OfNB0h4SL._SY300_.jpg","Latin Music","2007"
"Various Artists","Homenaje a Pedro Infante: 50 Años","EMI Televisa Music","http://ecx.images-amazon.com/images/I/510F6G04s6L._SY300_.jpg","Latin Music","2007"
